,ID,niveau_scolaire,type_texte,session,redacteur,debut_burst,duree_burst,duree_pause,duree_cycle,pct_burst,pct_pause,longueur_burst,burst,startPos,endPos,docLength,categ,cluster
1095,P03CE2N1,CE2,narratif,0.0,1.0,1117.404,12.059,5.647,17.706,0.681068564,0.318931436,12.0,cette année ,326.0,333.0,333.0,RB,4
1096,P03CE2N1,CE2,narratif,0.0,1.0,1134.97,33.946,5.507,39.453,0.860416191,0.139583809,29.0,il n'a plus rien sur sa main.,333.0,362.0,362.0,P,1
1100,P03CM2E2,CM2,expositif,0.0,7.0,407.974,18.143,259.118,277.261,0.065436538,0.934563462,2.0,la,1.0,2.0,2.0,P,2
1101,P03CM2E2,CM2,expositif,0.0,7.0,430.703,2.2,4.586,6.786,0.324196876,0.675803124,5.0, viol,2.0,7.0,7.0,RB,0
1107,P03CM2E2,CM2,expositif,0.0,7.0,470.952,0.14,2.044,2.184,0.064102564,0.935897436,1.0,o,30.0,31.0,31.0,P,0
1109,P03CM2E2,CM2,expositif,0.0,7.0,486.443,3.432,9.797,13.229,0.25943004,0.74056996,6.0, par e,34.0,40.0,40.0,P,0
1115,P03CM2E2,CM2,expositif,0.0,7.0,519.78,0.078,2.48,2.558,0.030492572,0.969507428,1.0,g,82.0,83.0,83.0,P,0
1120,P03CM2E2,CM2,expositif,0.0,7.0,546.94,2.324,4.321,6.645,0.349736644,0.650263356,6.0,ne fau,107.0,113.0,113.0,P,0
1123,P03CM2E2,CM2,expositif,0.0,7.0,562.914,1.685,8.783,10.468,0.160966756,0.839033244,7.0,ou u n ,118.0,125.0,125.0,P,0
1128,P03CM2E2,CM2,expositif,0.0,7.0,594.817,1.606,15.086,16.692,0.096213755,0.903786245,3.0,.pa,119.0,122.0,122.0,P,4
1133,P03CM2E2,CM2,expositif,0.0,7.0,645.064,1.576,16.941,18.517,0.085110979,0.914889021,4.0,viol,134.0,138.0,138.0,P,4
1135,P03CM2E2,CM2,expositif,0.0,7.0,660.852,1.497,5.023,6.52,0.229601227,0.770398773,3.0,n p,134.0,138.0,147.0,R,0
1139,P03CM2E2,CM2,expositif,0.0,7.0,717.433,1.373,2.386,3.759,0.365256717,0.634743283,4.0,vilo,134.0,138.0,148.0,R,0
1140,P03CM2E2,CM2,expositif,0.0,7.0,722.035,1.779,3.229,5.008,0.355231629,0.644768371,6.0,ences ,138.0,137.0,154.0,R,0
1141,P03CM2E2,CM2,expositif,0.0,7.0,730.818,1.591,7.004,8.595,0.185107621,0.814892379,2.0,i ,137.0,137.0,154.0,R,0
1143,P03CM2E2,CM2,expositif,0.0,7.0,738.759,0.639,5.18,5.819,0.109812683,0.890187317,3.0,on ,153.0,156.0,156.0,RB,0
1148,P03CM2E2,CM2,expositif,0.0,7.0,767.322,0.032,6.224,6.256,0.00511509,0.99488491,1.0,b,196.0,197.0,197.0,RB,0
1149,P03CM2E2,CM2,expositif,0.0,7.0,772.283,0.031,4.929,4.96,0.00625,0.99375,1.0,h,197.0,198.0,198.0,RB,0
1150,P03CM2E2,CM2,expositif,0.0,7.0,779.647,0.14,7.333,7.473,0.018734109,0.981265891,1.0,0,198.0,199.0,199.0,RB,0
1152,P03CM2E2,CM2,expositif,0.0,7.0,797.165,1.576,7.207,8.783,0.17943755,0.82056245,3.0, ge,167.0,170.0,170.0,RB,0
1153,P03CM2E2,CM2,expositif,0.0,7.0,800.816,0.468,2.075,2.543,0.184034605,0.815965395,2.0,ns,170.0,172.0,172.0,RB,0
1155,P03CM2E2,CM2,expositif,0.0,7.0,820.347,1.919,17.862,19.781,0.097012285,0.902987715,5.0, alor,173.0,178.0,178.0,RB,4
1156,P03CM2E2,CM2,expositif,0.0,7.0,824.45,7.051,2.184,9.235,0.763508392,0.236491608,20.0, que sa sere a rien ,178.0,198.0,198.0,RB,0
1157,P03CM2E2,CM2,expositif,0.0,7.0,848.365,9.36,16.864,26.224,0.356924954,0.643075046,22.0, parce que ca nous fai,198.0,220.0,220.0,RB,4
1161,P03CM2N1,CM2,narratif,0.0,7.0,247.995,0.063,101.728,101.791,0.000618915,0.999381085,1.0,.,2.0,3.0,3.0,P,3
1168,P03CM2N1,CM2,narratif,0.0,7.0,289.413,2.184,2.09,4.274,0.510996724,0.489003276,6.0,temps ,51.0,1.0,57.0,P,0
1171,P03CM2N1,CM2,narratif,0.0,7.0,305.731,0.702,4.181,4.883,0.143764079,0.856235921,3.0,il ,56.0,59.0,59.0,P,0
1176,P03CM2N1,CM2,narratif,0.0,7.0,328.772,2.013,5.101,7.114,0.282963171,0.717036829,5.0,il sf,89.0,94.0,94.0,P,0
1180,P03CM2N1,CM2,narratif,0.0,7.0,360.597,2.667,12.09,14.757,0.18072779,0.81927221,9.0,et il ett,122.0,131.0,131.0,P,0
1184,P03CM2N1,CM2,narratif,0.0,7.0,374.044,0.842,3.026,3.868,0.217683557,0.782316443,3.0,ur ,140.0,143.0,143.0,P,0
1185,P03CM2N1,CM2,narratif,0.0,7.0,382.031,2.543,7.145,9.688,0.262489678,0.737510322,6.0,punis ,143.0,149.0,149.0,P,0
1189,P03CM2N1,CM2,narratif,0.0,7.0,412.592,3.681,3.058,6.739,0.546223475,0.453776525,7.0,e pouva,178.0,185.0,185.0,P,0
1190,P03CM2N1,CM2,narratif,0.0,7.0,418.925,1.092,2.652,3.744,0.291666667,0.708333333,1.0,e,185.0,185.0,185.0,RB,0
1193,P03CM2N1,CM2,narratif,0.0,7.0,441.733,2.262,17.114,19.376,0.116742362,0.883257638,2.0,z ,185.0,187.0,187.0,P,4
1194,P03CM2N1,CM2,narratif,0.0,7.0,448.8,2.839,4.805,7.644,0.371402407,0.628597593,8.0,pa s en ,187.0,195.0,195.0,P,0
1198,P03CM2N1,CM2,narratif,0.0,7.0,470.39,0.577,3.011,3.588,0.160813824,0.839186176,2.0,as,188.0,192.0,206.0,R,0
1200,P03CM2N1,CM2,narratif,0.0,7.0,485.694,2.808,9.579,12.387,0.226689271,0.773310729,8.0, ca mama,191.0,199.0,213.0,R,0
1204,P03CM2N1,CM2,narratif,0.0,7.0,502.979,2.964,3.495,6.459,0.458894566,0.541105434,9.0, sa mamam,205.0,214.0,215.0,P,0
1206,P03CM2N1,CM2,narratif,0.0,7.0,520.778,8.518,3.166,11.684,0.729031154,0.270968846,21.0,mais sa ne changer ri,235.0,256.0,257.0,P,0
1208,P03CM2N1,CM2,narratif,0.0,7.0,541.043,8.377,9.812,18.189,0.460553082,0.539446918,20.0,unjour il rencontra ,259.0,279.0,280.0,P,4
1210,P03CM2N1,CM2,narratif,0.0,7.0,557.735,7.894,3.432,11.326,0.696980399,0.303019601,19.0,et le pere lui dit ,288.0,307.0,308.0,P,0
1213,P03CM2N1,CM2,narratif,0.0,7.0,577.251,3.213,2.137,5.35,0.600560748,0.399439252,5.0,core ,321.0,326.0,327.0,P,0
1214,P03CM2N1,CM2,narratif,0.0,7.0,584.988,0.843,4.524,5.367,0.157070989,0.842929011,3.0,ca ,326.0,329.0,330.0,P,0
1217,P03CM2N1,CM2,narratif,0.0,7.0,605.799,8.752,3.401,12.153,0.720151403,0.279848597,20.0,dans un ecole ou il ,356.0,376.0,377.0,P,0
1220,P03CM2N1,CM2,narratif,0.0,7.0,623.271,4.883,2.933,7.816,0.624744115,0.375255885,11.0,droit de te,385.0,396.0,397.0,P,0
1221,P03CM2N1,CM2,narratif,0.0,7.0,661.382,1.092,33.228,34.32,0.031818182,0.968181818,4.0, far,396.0,400.0,401.0,P,4
1224,P03CM2N1,CM2,narratif,0.0,7.0,675.235,3.635,5.975,9.61,0.378251821,0.621748179,10.0,ou si jnon,404.0,414.0,415.0,P,0
1233,P03CM2N1,CM2,narratif,0.0,7.0,730.647,3.603,5.616,9.219,0.3908233,0.6091767,8.0,voudra s,466.0,474.0,475.0,P,0
1241,P03CM2N1,CM2,narratif,0.0,7.0,812.797,15.225,2.933,18.158,0.8384734,0.1615266,31.0,ce fais pas d acheter ler gent ,496.0,521.0,528.0,P,4
1249,P03CM2N1,CM2,narratif,0.0,7.0,921.966,7.785,2.792,10.577,0.736031011,0.263968989,20.0, apres il vont dire ,576.0,596.0,597.0,P,0
1251,P03CM2N1,CM2,narratif,0.0,7.0,944.976,2.652,13.54,16.192,0.163784585,0.836215415,6.0, prof ,598.0,604.0,605.0,P,4
1253,P03CM2N1,CM2,narratif,0.0,7.0,968.657,0.312,15.132,15.444,0.02020202,0.97979798,2.0,j ,617.0,619.0,620.0,P,4
1257,P03CM2N1,CM2,narratif,0.0,7.0,1002.494,3.276,8.502,11.778,0.278145695,0.721854305,11.0,et me fere ,668.0,679.0,680.0,P,0
1262,P03CM2N1,CM2,narratif,0.0,7.0,1026.939,3.464,3.463,6.927,0.500072181,0.499927819,5.0,seul ,703.0,708.0,709.0,P,0
1263,P03CM2N1,CM2,narratif,0.0,7.0,1033.725,0.094,3.322,3.416,0.027517564,0.972482436,1.0,l,708.0,709.0,710.0,P,0
1268,P03CM2N1,CM2,narratif,0.0,7.0,1081.103,6.989,4.727,11.716,0.596534653,0.403465347,19.0,si tu finis l anne ,778.0,797.0,798.0,P,0
1270,P03CM2N1,CM2,narratif,0.0,7.0,1095.798,1.966,2.433,4.399,0.446919754,0.553080246,7.0, et en ,806.0,813.0,814.0,P,0
1274,P03CM2N1,CM2,narratif,0.0,7.0,1109.511,0.592,3.183,3.775,0.156821192,0.843178808,2.0, q,821.0,823.0,824.0,P,0
1276,P03CM2N1,CM2,narratif,0.0,7.0,1116.858,14.914,2.215,17.129,0.870687139,0.129312861,36.0,ne se battais plus il avais des bon ,829.0,865.0,866.0,P,4
1277,P03CM2N1,CM2,narratif,0.0,7.0,1134.798,7.988,3.026,11.014,0.725258762,0.274741238,8.0,ne note ,865.0,872.0,873.0,P,0
1279,P03CM2N1,CM2,narratif,0.0,7.0,1155.999,10.0,2.028,12.028,0.831393415,0.168606585,22.0,il alla au maroc et nr,899.0,921.0,922.0,P,0
1282,P03CM2N1,CM2,narratif,0.0,7.0,1184.298,3.946,2.278,6.224,0.633997429,0.366002571,11.0,il devient ,919.0,930.0,931.0,P,0
1283,P03CM2N1,CM2,narratif,0.0,7.0,1197.09,0.67,8.846,9.516,0.070407734,0.929592266,3.0,in ,930.0,933.0,934.0,P,0
1290,P03CM2N1,CM2,narratif,0.0,7.0,1219.491,10.749,3.65,14.399,0.746510174,0.253489826,25.0,r chez apple et il devin ,938.0,963.0,964.0,P,0
1291,P03CM2N1,CM2,narratif,0.0,7.0,1232.627,1.185,2.387,3.572,0.33174692,0.66825308,3.0,ric,963.0,966.0,967.0,P,0
1294,P03CM2N1,CM2,narratif,0.0,7.0,1258.148,1.248,5.74,6.988,0.178591872,0.821408128,3.0,fin,1018.0,26.0,1022.0,P,0
1298,P04C6E2,C6,expositif,0.0,1.0,142.741,1.684,10.172,11.856,0.142037787,0.857962213,4.0,que ,37.0,41.0,41.0,P,0
1299,P04C6E2,C6,expositif,0.0,1.0,150.853,18.205,6.428,24.633,0.739049243,0.260950757,25.0,au lieu de se batre pour ,41.0,66.0,66.0,P,4
1300,P04C6E2,C6,expositif,0.0,1.0,172.786,8.034,3.728,11.762,0.683047101,0.316952899,12.0,une insulte ,66.0,78.0,78.0,P,0
1301,P04C6E2,C6,expositif,0.0,1.0,186.483,8.003,5.663,13.666,0.585613932,0.414386068,7.0,ou une ,78.0,85.0,85.0,P,0
1302,P04C6E2,C6,expositif,0.0,1.0,203.035,4.196,8.549,12.745,0.329227148,0.670772852,8.0,bagarre ,85.0,93.0,93.0,P,0
1304,P04C6E2,C6,expositif,0.0,1.0,222.988,11.668,9.392,21.06,0.554036087,0.445963913,17.0,il faut aller le ,95.0,112.0,112.0,P,4
1305,P04C6E2,C6,expositif,0.0,1.0,237.589,3.432,2.933,6.365,0.539198743,0.460801257,5.0,dire ,112.0,117.0,117.0,P,0
1306,P04C6E2,C6,expositif,0.0,1.0,245.592,2.028,4.571,6.599,0.307319291,0.692680709,3.0,au ,117.0,120.0,120.0,P,0
1307,P04C6E2,C6,expositif,0.0,1.0,250.272,1.607,2.652,4.259,0.377318619,0.622681381,5.0,pion ,120.0,125.0,125.0,P,0
1308,P04C6E2,C6,expositif,0.0,1.0,260.943,3.806,9.064,12.87,0.295726496,0.704273504,5.0,comme,125.0,130.0,130.0,P,0
1310,P04C6E2,C6,expositif,0.0,1.0,282.19,24.149,14.352,38.501,0.627230462,0.372769538,30.0,ça il sera punie mais pas vous,131.0,161.0,161.0,P,1
1313,P04C6E2,C6,expositif,0.0,1.0,332.531,12.824,7.129,19.953,0.642710369,0.357289631,13.0,alors que si ,162.0,175.0,175.0,P,4
1314,P04C6E2,C6,expositif,0.0,1.0,353.014,3.822,7.659,11.481,0.332897831,0.667102169,7.0,vous vo,175.0,182.0,182.0,P,0
1315,P04C6E2,C6,expositif,0.0,1.0,359.551,4.103,2.715,6.818,0.601789381,0.398210619,5.0,us ba,182.0,187.0,187.0,P,0
1316,P04C6E2,C6,expositif,0.0,1.0,368.895,2.777,5.241,8.018,0.346345722,0.653654278,7.0,garrer ,187.0,194.0,194.0,P,0
1317,P04C6E2,C6,expositif,0.0,1.0,388.505,5.007,16.833,21.84,0.229258242,0.770741758,6.0,vous a,194.0,200.0,200.0,P,4
1318,P04C6E2,C6,expositif,0.0,1.0,395.899,22.87,2.387,25.257,0.905491547,0.094508453,31.0,ller vous aussi etre punie car ,200.0,231.0,231.0,P,4
1319,P04C6E2,C6,expositif,0.0,1.0,422.794,4.508,4.025,8.533,0.528301887,0.471698113,7.0,vous et,231.0,237.0,238.0,P,0
1321,P04C6E2,C6,expositif,0.0,1.0,435.851,3.276,2.356,5.632,0.581676136,0.418323864,1.0,é,236.0,238.0,238.0,RB,0
1322,P04C6E2,C6,expositif,0.0,1.0,442.996,8.112,3.869,11.981,0.677072031,0.322927969,11.0,ent en tor ,238.0,249.0,249.0,P,0
1323,P04C6E2,C6,expositif,0.0,1.0,462.34,7.425,11.232,18.657,0.397973951,0.602026049,12.0,et sa peut a,249.0,261.0,261.0,P,4
1324,P04C6E2,C6,expositif,0.0,1.0,472.262,19.219,2.497,21.716,0.885015657,0.114984343,26.0,ussi agraver la situation ,261.0,287.0,287.0,P,4
1325,P04C6E2,C6,expositif,0.0,1.0,495.958,8.331,4.477,12.808,0.650452842,0.349547158,16.0,car vous aller a,287.0,303.0,303.0,P,0
1326,P04C6E2,C6,expositif,0.0,1.0,509.951,4.524,5.662,10.186,0.444139014,0.555860986,9.0,voir des ,303.0,312.0,312.0,P,0
1327,P04C6E2,C6,expositif,0.0,1.0,518.687,0.094,4.212,4.306,0.021830005,0.978169995,1.0,p,312.0,313.0,313.0,P,0
1328,P04C6E2,C6,expositif,0.0,1.0,522.104,9.578,3.323,12.901,0.742423068,0.257576932,8.0,roblème ,313.0,321.0,321.0,P,0
1329,P04C6E2,C6,expositif,0.0,1.0,544.849,2.636,13.167,15.803,0.166803771,0.833196229,5.0,donc ,321.0,326.0,326.0,P,4
1330,P04C6E2,C6,expositif,0.0,1.0,549.919,22.199,2.434,24.633,0.901189461,0.098810539,29.0,il faut aller le dire au lire,326.0,355.0,355.0,P,4
1331,P04C6E2,C6,expositif,0.0,1.0,576.018,36.301,3.9,40.201,0.902987488,0.097012512,36.0,eu de se fraper comme l'histoire de ,355.0,389.0,389.0,RB,1
1332,P04C6E2,C6,expositif,0.0,1.0,664.767,6.817,52.448,59.265,0.115025732,0.884974268,9.0,Ninpo et ,389.0,398.0,398.0,P,3
1333,P04C6E2,C6,expositif,0.0,1.0,673.908,7.301,2.324,9.625,0.758545455,0.241454545,7.0,Issam .,398.0,133.0,405.0,P,0
1336,P04C6E2,C6,expositif,0.0,1.0,795.839,0.0,12.558,12.558,0.0,1.0,1.0,.,322.0,325.0,408.0,R,0
1338,P04C6E2,C6,expositif,0.0,1.0,805.667,0.062,3.385,3.447,0.017986655,0.982013345,1.0,D,324.0,396.0,408.0,R,0
1340,P04C6N1,C6,narratif,0.0,1.0,145.611,1.514,134.956,136.47,0.011094013,0.988905987,2.0,A ,0.0,2.0,2.0,R,3
1341,P04C6N1,C6,narratif,0.0,1.0,150.822,0.078,3.697,3.775,0.020662252,0.979337748,1.0,9,2.0,3.0,3.0,R,0
1342,P04C6N1,C6,narratif,0.0,1.0,153.38,0.094,2.48,2.574,0.036519037,0.963480963,1.0,H,3.0,4.0,4.0,R,0
1343,P04C6N1,C6,narratif,0.0,1.0,155.861,0.124,2.387,2.511,0.049382716,0.950617284,1.0,2,4.0,5.0,5.0,R,0
1344,P04C6N1,C6,narratif,0.0,1.0,159.714,0.998,3.729,4.727,0.211127565,0.788872435,2.0,5 ,5.0,7.0,7.0,R,0
1345,P04C6N1,C6,narratif,0.0,1.0,164.378,0.188,3.666,3.854,0.048780488,0.951219512,1.0,a,7.0,8.0,8.0,R,0
1346,P04C6N1,C6,narratif,0.0,1.0,168.122,4.821,3.556,8.377,0.575504357,0.424495643,10.0,u cour de ,8.0,18.0,18.0,R,0
1347,P04C6N1,C6,narratif,0.0,1.0,175.283,3.042,2.34,5.382,0.565217391,0.434782609,6.0,sport ,18.0,24.0,24.0,R,0
1348,P04C6N1,C6,narratif,0.0,1.0,182.989,1.404,4.664,6.068,0.231377719,0.768622281,3.0,du ,24.0,27.0,27.0,R,0
1349,P04C6N1,C6,narratif,0.0,1.0,187.544,9.86,3.151,13.011,0.757820306,0.242179694,10.0,hand ball ,27.0,37.0,37.0,R,0
1350,P04C6N1,C6,narratif,0.0,1.0,201.694,4.274,4.29,8.564,0.499065857,0.500934143,5.0,nino ,37.0,38.0,42.0,R,0
1351,P04C6N1,C6,narratif,0.0,1.0,213.191,2.2,7.223,9.423,0.233471294,0.766528706,1.0,N,37.0,42.0,42.0,R,0
1352,P04C6N1,C6,narratif,0.0,1.0,224.142,8.752,8.751,17.503,0.500028567,0.499971433,12.0,un de mes ca,42.0,35.0,54.0,R,4
1355,P04C6N1,C6,narratif,0.0,1.0,259.991,0.063,5.288,5.351,0.0117735,0.9882265,1.0,l,34.0,55.0,55.0,R,0
1356,P04C6N1,C6,narratif,0.0,1.0,277.713,27.846,17.659,45.505,0.611932755,0.388067245,34.0,marade de classe et aussi un amie ,55.0,89.0,89.0,R,1
1357,P04C6N1,C6,narratif,0.0,1.0,312.236,5.445,6.677,12.122,0.449183303,0.550816697,6.0,était ,89.0,95.0,95.0,P,0
1358,P04C6N1,C6,narratif,0.0,1.0,322.423,8.003,4.742,12.745,0.627932523,0.372067477,11.0,énervé car ,95.0,106.0,106.0,P,0
1360,P04C6N1,C6,narratif,0.0,1.0,344.591,0.0,7.317,7.317,0.0,1.0,1.0,I,108.0,109.0,109.0,P,0
1361,P04C6N1,C6,narratif,0.0,1.0,346.915,3.385,2.324,5.709,0.592923454,0.407076546,4.0,ssam,109.0,113.0,113.0,P,0
1362,P04C6N1,C6,narratif,0.0,1.0,354.45,0.764,4.15,4.914,0.155474155,0.844525845,3.0,et ,113.0,116.0,116.0,P,0
1363,P04C6N1,C6,narratif,0.0,1.0,357.944,5.304,2.73,8.034,0.660194175,0.339805825,5.0,Mthis,116.0,117.0,121.0,P,0
1364,P04C6N1,C6,narratif,0.0,1.0,368.786,0.094,5.538,5.632,0.016690341,0.983309659,1.0,a,117.0,122.0,122.0,RB,0
1367,P04C6N1,C6,narratif,0.0,1.0,389.02,6.957,12.839,19.796,0.351434633,0.648565367,13.0,se moquer de ,124.0,137.0,137.0,P,4
1368,P04C6N1,C6,narratif,0.0,1.0,398.941,3.776,2.964,6.74,0.560237389,0.439762611,7.0,lui et ,137.0,144.0,144.0,P,0
1369,P04C6N1,C6,narratif,0.0,1.0,405.15,0.063,2.433,2.496,0.025240385,0.974759615,1.0,l,144.0,145.0,145.0,P,0
1370,P04C6N1,C6,narratif,0.0,1.0,413.403,0.093,8.19,8.283,0.011227816,0.988772184,1.0,',145.0,146.0,146.0,P,0
1371,P04C6N1,C6,narratif,0.0,1.0,419.128,7.067,5.632,12.699,0.556500512,0.443499488,9.0,insulter ,146.0,155.0,155.0,P,0
1372,P04C6N1,C6,narratif,0.0,1.0,435.165,3.463,8.97,12.433,0.278532937,0.721467063,6.0,quand ,155.0,161.0,161.0,P,0
1373,P04C6N1,C6,narratif,0.0,1.0,441.857,2.122,3.229,5.351,0.39656139,0.60343861,5.0,nous ,161.0,166.0,166.0,P,0
1374,P04C6N1,C6,narratif,0.0,1.0,448.129,18.439,4.15,22.589,0.816282261,0.183717739,22.0,avions finie notre mat,166.0,188.0,188.0,P,4
1375,P04C6N1,C6,narratif,0.0,1.0,470.546,7.675,3.978,11.653,0.658628679,0.341371321,5.0,tch  ,188.0,190.0,192.0,P,0
1377,P04C6N1,C6,narratif,0.0,1.0,494.32,0.063,6.396,6.459,0.009753832,0.990246168,1.0,I,191.0,192.0,194.0,RB,0
1378,P04C6N1,C6,narratif,0.0,1.0,498.876,3.369,4.493,7.862,0.428516917,0.571483083,7.0,ssam a ,192.0,199.0,201.0,RB,0
1379,P04C6N1,C6,narratif,0.0,1.0,505.007,9.687,2.762,12.449,0.77813479,0.22186521,16.0,re commencer de ,199.0,215.0,217.0,RB,0
1380,P04C6N1,C6,narratif,0.0,1.0,517.315,0.094,2.621,2.715,0.034622468,0.965377532,1.0,l,215.0,216.0,218.0,RB,0
1381,P04C6N1,C6,narratif,0.0,1.0,520.809,10.218,3.4,13.618,0.750330445,0.249669555,10.0,'insulter ,216.0,226.0,228.0,RB,0
1382,P04C6N1,C6,narratif,0.0,1.0,536.254,10.92,5.227,16.147,0.676286617,0.323713383,6.0,Nino m,226.0,232.0,234.0,P,4
1383,P04C6N1,C6,narratif,0.0,1.0,549.498,19.609,2.324,21.933,0.894040943,0.105959057,20.0,'avait dis qu'il en ,232.0,252.0,254.0,P,4
1384,P04C6N1,C6,narratif,0.0,1.0,573.819,11.325,4.712,16.037,0.70617946,0.29382054,10.0,marre et q,252.0,262.0,264.0,P,4
1385,P04C6N1,C6,narratif,0.0,1.0,587.921,4.68,2.777,7.457,0.62759823,0.37240177,5.0,u'il ,262.0,267.0,269.0,P,0
1386,P04C6N1,C6,narratif,0.0,1.0,597.125,1.139,4.524,5.663,0.201130143,0.798869857,3.0,cra,267.0,270.0,272.0,P,0
1387,P04C6N1,C6,narratif,0.0,1.0,601.821,1.747,3.557,5.304,0.329374057,0.670625943,4.0,quer,270.0,274.0,276.0,P,0
1389,P04C6N1,C6,narratif,0.0,1.0,627.233,0.078,21.122,21.2,0.003679245,0.996320755,1.0,M,275.0,276.0,278.0,P,4
1390,P04C6N1,C6,narratif,0.0,1.0,630.931,6.754,3.62,10.374,0.651050704,0.348949296,8.0,athis a ,276.0,284.0,286.0,P,0
1391,P04C6N1,C6,narratif,0.0,1.0,646.187,1.28,8.502,9.782,0.130852586,0.869147414,3.0,son,284.0,289.0,289.0,P,0
1393,P04C6N1,C6,narratif,0.0,1.0,655.407,1.513,3.37,4.883,0.309850502,0.690149498,5.0,tour ,288.0,293.0,293.0,P,0
1394,P04C6N1,C6,narratif,0.0,1.0,662.131,0.733,5.211,5.944,0.123317631,0.876682369,3.0,la ,293.0,296.0,296.0,P,0
1395,P04C6N1,C6,narratif,0.0,1.0,665.251,6.177,2.387,8.564,0.721275105,0.278724895,9.0,insulter ,296.0,305.0,305.0,P,0
1396,P04C6N1,C6,narratif,0.0,1.0,679.899,12.044,8.471,20.515,0.587082622,0.412917378,11.0,et Issam a ,305.0,316.0,316.0,P,4
1397,P04C6N1,C6,narratif,0.0,1.0,694.548,5.163,2.605,7.768,0.664649846,0.335350154,8.0,rigoler ,316.0,324.0,324.0,P,0
1398,P04C6N1,C6,narratif,0.0,1.0,717.324,1.747,17.613,19.36,0.090237603,0.909762397,4.0,et n,324.0,323.0,328.0,P,4
1400,P04C6N1,C6,narratif,0.0,1.0,731.364,8.081,4.243,12.324,0.655712431,0.344287569,10.0,ino a dis ,329.0,339.0,339.0,P,0
1402,P04C6N1,C6,narratif,0.0,1.0,768.976,0.827,5.663,6.49,0.12742681,0.87257319,3.0,tu ,340.0,343.0,343.0,P,0
1403,P04C6N1,C6,narratif,0.0,1.0,772.704,14.477,2.901,17.378,0.833064795,0.166935205,16.0,me casse les (qu,343.0,359.0,359.0,P,4
1404,P04C6N1,C6,narratif,0.0,1.0,789.896,1.014,2.715,3.729,0.271922767,0.728077233,2.0,ou,359.0,361.0,361.0,P,0
1406,P04C6N1,C6,narratif,0.0,1.0,797.134,3.307,2.512,5.819,0.568310706,0.431689294,7.0,couille,357.0,364.0,364.0,P,0
1408,P04C6N1,C6,narratif,0.0,1.0,814.013,4.805,6.583,11.388,0.421935371,0.578064629,9.0,et lui a ,366.0,375.0,375.0,P,0
1409,P04C6N1,C6,narratif,0.0,1.0,821.486,14.835,2.668,17.503,0.847568988,0.152431012,22.0,donner un coup de pied,375.0,397.0,397.0,P,4
1411,P04C6N1,C6,narratif,0.0,1.0,845.338,2.2,5.475,7.675,0.286644951,0.713355049,4.0,dand,398.0,402.0,402.0,P,0
1412,P04C6N1,C6,narratif,0.0,1.0,850.658,1.544,3.12,4.664,0.331046312,0.668953688,2.0,s ,402.0,403.0,403.0,RB,0
1413,P04C6N1,C6,narratif,0.0,1.0,856.851,1.498,4.649,6.147,0.243696112,0.756303888,4.0,la t,403.0,407.0,407.0,P,0
1415,P04C6N1,C6,narratif,0.0,1.0,878.239,15.6,5.367,20.967,0.744026327,0.255973673,4.0,ete ,409.0,411.0,411.0,P,4
1416,P04C6N1,C6,narratif,0.0,1.0,898.613,0.811,4.774,5.585,0.145210385,0.854789615,3.0,et ,411.0,414.0,414.0,RB,0
1417,P04C6N1,C6,narratif,0.0,1.0,903.963,16.63,4.539,21.169,0.785582692,0.214417308,26.0,et aussi un coup de poing ,414.0,440.0,440.0,RB,4
1419,P04C6N1,C6,narratif,0.0,1.0,929.86,6.411,5.133,11.544,0.55535343,0.44464657,10.0,quand le p,441.0,451.0,451.0,RB,0
1420,P04C6N1,C6,narratif,0.0,1.0,939.656,18.783,3.385,22.168,0.847302418,0.152697582,16.0,rof est arriver ,451.0,467.0,467.0,RB,4
